text	pred_label	true_label
The restrictive anti-trade union legislation they pushed through in 2016 clearly was not enough for them, so now we see an unprecedented attack that will undermine the most basic of workers’ rights—the right to withdraw labour.	GENERAL	STRIKE
The right to strike is essential for fairness in negotiations with employers and to protect workers from having appalling pay and conditions imposed on them.	GENERAL	STRIKE
This is a landmark Bill that, once implemented, will represent the biggest upgrade in employment rights for a generation. 	GENERAL	GENERAL
This is a landmark Bill that, once implemented, will represent the biggest upgrade in employment rights for a generation	GENERAL	STATUS
Amendments in relation to the rights in clauses 2 and 3 to reasonable notice of shifts and payment for short-notice cancellation, curtailment and movement of shifts will ensure that the rights work appropriately for workers whose contracts specify the timing of at least some of their shifts, provide that a worker is entitled to a payment from their employer only for a shift cancelled, moved or curtailed at short notice if they reasonably believed they would be needed to work the shift, and allow employers to disclose personal information about a worker in notices of exceptions, where appropriate and in accordance with data protection law, and ensure that the usual burden of proof applies where it is alleged that such a notice is untrue.	WAGES	WAGES
It is the Government’s intention to end the unscrupulous use of fire and rehire. We are proposing technical amendments that allow the clause to work as intended to provide those protections.	SECURITY	SECURITY
Clause 25 will modernise the collective redundancy framework to ensure that it works for employees and employers alike	SECURITY	SECURITY
We will publish a new code of practice to guide employers on their collective consultation obligations and promote the way good employers are working with their employees to arrive at mutually beneficial outcomes, so that all businesses are required to do the same.	GENERAL	STRIKE
 The Bill will increase the baseline set of rights for employees with parental responsibilities, enabling more working parents to get on at work and achieve a better work-life balance, whether they are raising children or looking after a loved one with a long-term health condition. 	WAGES	STATUS
I may not have seen it in the Bill, but does the Minister have any plans to ensure that this becomes a protected area of sick leave?	WAGES	WAGES
Endometriosis is devastating for many women, but at the moment, they are struggling to get this terrible disease recognised in the workplace.	WAGES	WAGES
Does he not understand that that creates a massive burden on many businesses?	GENERAL	GENERAL
The Committee’s inquiry demonstrated a clear gap in support for those who experience pregnancy loss and need time to recover and grieve.	WAGES	SECURITY
Bereavement is not an illness or a holiday, and it needs its own special category.	EQUAL	STATUS
The Government are pressing ahead with plans to implement the provisions relevant to NDAs in the Victims and Prisoners Act 2024 and the Higher Education (Freedom of Speech) Act 2023.	WAGES	GENERAL
The disability employment gap stands at 30% and countless disabled workers end up out of work because their employers refuse to make simple changes that would help them to do their jobs.	GENERAL	EQUAL
Does the Minister agree that the default right to flexible working in Labour’s Employment Rights Bill will help many disabled workers to keep the jobs they love? What else can the Minister’s Department do to help more disabled people to find and keep work?	GENERAL	STATUS
They will expand access rights, enabling access agreements to cover communicating with workers in ways that do not involve entering premises—for example, connecting digitally using technology—therefore modernising our antiquated industrial relations framework.	SECURITY	GENERAL
That will end the deliberate gaming of the system that we have seen in recent years.	STRIKE	STATUS
These amendments will streamline the recognition process, reduce opportunities for unfair practices to occur, and ensure that unions that seek recognition have a fair and transparent statutory route to enable them to do so.	GENERAL	GENERAL
Today we are bringing forward two amendments that will deliver the Government’s commitment to give the Fair Work Agency the strong powers that it needs to tackle labour exploitation.	WAGES	STATUS
The measures that the Minister is bringing forward will improve enforcement.	STATUS	WAGES
There is no greater evidence that the growth test does not exist than the Bill	GENERAL	 because if such a test did exist
New clause 89 would require the certification officer to advance the objective of the international competitiveness of the economy, and new clause 90 would require the Secretary of State, who is again not in his place, to have regard to international competitiveness when passing regulations under part 4 of the Bill concerning the trade unions.	STRIKE	GENERAL
Under amendment 292 and new clause 88, trade union members would have the same rights, pushed for by Labour, as other individuals with a subscription.	WAGES	WAGES
Clauses 54 and 55 will increase that cost by giving more time off to public sector union officials at the taxpayer’s expense. That is not right when the Chancellor is asking Ministers to make cuts to their Departments across the board.	STRIKE	STRIKE
 The new digital process will be easier to access than the current paper-based court process, although we recognise that applying for bankruptcy is still a big step and should be contemplated only when no other options are appropriate.	GENERAL	GENERAL
In relation to the measure about personal bankruptcies, there is merit in enabling people to apply online to speed up and simplify the process	GENERAL	GENERAL
Some do not have online and technical skills, so how will the use of a financial intermediary work	GENERAL	EQUAL
The hon. Gentleman made a point about reducing the stigma of  bankruptcy. That is a long-standing objective of this Government and previous Administrations, and the measures will support that goal.	GENERAL	GENERAL
I rise on behalf of my constituents in Farnham, Bordon, Haslemere and Liphook who are opposed to this fundamentally anti-business Bill.	GENERAL	GENERAL
The Bill, which has been bodged both in Committee and today, has been put together simply to assuage the union paymasters that fund so many Labour Members.	STRIKE	GENERAL
The Government claim to be pro-growth and pro-business, yet the Bill is precisely the opposite. The Institute of Directors has warned that it will lead to slower growth, deter investment and bury business under an avalanche of unnecessary regulation.	GENERAL	GENERAL
I am happy for the Minister to come to Farnham and Bordon—or Haslemere, Liphook or any other of my villages—to meet all the people who tell me what a damaging effect the Bill will have on their small business.	GENERAL	GENERAL
As my hon. Friend pointed out, the simple fact is that the Government have not consulted small business properly. If they had, the Bill would be scrapped.	GENERAL	GENERAL
The amendment and new clause seek to introduce an impact assessment before clause 21 and schedule 2 come into force. Without that, we have to be clear that businesses will be discouraged from hiring in the first place. Flexibility in employment is not one-sided, it benefits both workers and their employers	WAGES	SECURITY
Just outside my constituency, but affecting many of my constituents directly, more than 500 Oscar Meyer workers are striking against the company’s appalling use of the practice. By creating a new right to claim automatic unfair dismissal if someone is reemployed on varied terms to carry out the same duties, the Bill takes a vital step towards dignifying employees with security and autonomy.	SECURITY	STRIKE
It is therefore not just my former pupils but millions across the country who will benefit from the biggest upgrade to rights at work in a generation.	GENERAL	SECURITY
Backing our Liberal Democrat amendment to make carer’s leave a paid entitlement would be the right thing to do on a human level and would also support the Government’s growth agenda. For a Government on a mission to spend less while also delivering growth and better living standards, this is a no-brainer. We must do everything we can to help those carers who can and want to work to do so.	WAGES	WAGES
My Liberal Democrat colleagues and I are also pushing for an amendment to make caring a protected characteristic.	EQUAL	STATUS
I could talk about NDAs at some length, but I do not have time to today. They are definitely problematic, and they are definitely concealing the extent of the problems that women suffer when they announce their pregnancies.	STRIKE	SECURITY
As has become clear from recent industrial action, that is not always the case, so we need a safety net in place to ensure that the public do not become collateral damage.	STRIKE	STRIKE
There are those who, at the most terrifying time of their lives—perhaps with a poorly loved one—do not know whether an ambulance will arrive, because the unions have refused to provide a national safety net.	STRIKE	STRIKE
If this is all about safety, why is the word “safety” not used once in the Bill or its explanatory notes?	GENERAL	STRIKE
It is fairly obvious to say that a minimum service level in railways, for example, is about people’s livelihoods rather than safety, but that the NHS and the ambulance service not agreeing nationally is a minimum safety level issue.	STRIKE	STRIKE
Can the Secretary of State confirm that this legislation cannot possibly be used to sort out the present winter of discontent? If anything, it will make it far more difficult to secure a resolution of any of the individual strikes, and therefore it is just political posturing.	GENERAL	STRIKE
Instead of reaching for the statute book and trying to legally constrain trade unions from their legitimate action, why does the Secretary of State not address the fundamental causes: poverty pay, stress, bad conditions and inadequate service in all parts of the UK?	STRIKE	STRIKE
The Secretary of State is pretending that the Bill is about democracy rather than being a vindictive attack on working people. If it is really about democracy and opening things up, why is he not lifting the ban on unions balloting online and in the workplace, which would be precisely the way to make a modern democracy work?	GENERAL	GENERAL
Does the right hon. Gentleman not recognise that the reason the Opposition object to the Bill is that when people choose to go on strike they get only a tiny bit of strike pay, not their proper pay? They have responsibilities and families to support, so nobody goes on strike just for the hell of it, they do so because they need to.	STRIKE	STRIKE
As my hon. Friend said, a two-year-old mandate is unlikely to reflect the latest negotiations and would fail to reflect changes in the workforce. To ensure that any industrial action is based on a current mandate from current members, the Bill provides a four-month validity period after a ballot result is announced.	GENERAL	STRIKE
Is my right hon. Friend not showing with this legislation, once again, that the Conservative Government are standing  up for people who want to work and against bullies who want to stop them? That is what fundamentally underlies his approach?	GENERAL	STRIKE
The Bill provides that voting papers sent to union members and employers will state the details of the trade dispute, exactly what type of industrial action is proposed, and an indication of the time period in which that action will take place. This will ensure that members know exactly what they are voting for or against and allow them to make an informed decision.	STRIKE	STRIKE
It is not acceptable for managers to harass and abuse trade union members who take lawful industrial action. Nor is it acceptable for strikers to treat those who choose to work in the same way. While such abuses are doubtless the actions of a tiny minority of trade unionists	STRIKE	 they should never be allowed to happen without consequences. The Bill makes it clear that such intimidation has no place in the modern workplace.,STRIKE
That being the case, why does the Secretary of State want to overrule agreements made freely between unions and public sector employees about the appropriate amount of time that should be spent on union duties?	GENERAL	GENERAL
Turning to check-off, as the Minister for the Cabinet Office and Paymaster General has announced, a proposed amendment to the Bill will seek to end the practice by which union subscriptions are processed through payroll in public sector organisations. The so-called check-off system was created in a time before direct debits existed and serves no purpose in the modern workplace. It has already been abolished across Whitehall. The amendment will extend this modernising step to the rest of the taxpayer-funded workforce.	GENERAL	GENERAL
For the first time, the certification officer will have the ability to impose financial penalties on unions that do not comply with statutory requirements�the very requirements that Parliament has deemed necessary. The Bill passes the cost of that regulation on to the unions. That is entirely in line with modern best practice. It is why banks fund the Financial Conduct Authority and why utility regulators are paid for by utility firms.	GENERAL	GENERAL
The Bill politicises the role and, to the trade union side, appears to put the certification officer on one side of the divide, rather than keeping them as a neutral arbiter.	GENERAL	GENERAL
For example, the requirement forcing workers to disclose media comments to the authorities a week in advance or face a fine and the requirement under clause 9 for picket supervisors to register with the police and wear identifying badges are a dangerous attack on basic liberties that would not be tolerated by the Conservative party if they were imposed on any other section of society.	GENERAL	GENERAL
It is right that the Bill brings in protection for hard-working people who want proper workplace representation rather than just a cash cow to be milked by union leaders for their own political game.	STRIKE	GENERAL
 How can unions offer independent workplace representation to people who desperately need their help if they are tied to the Labour party by funding it automatically?	STRIKE	GENERAL
 The Bill will lead to a deterioration of good industrial relations and it has no support within public opinion. It is designed to reduce civil liberties and human rights.	GENERAL	GENERAL
The other concern relates to agency workers who are not supported by the agencies themselves. That can lead only to distrust within a workplace between those who are agency workers and those who work for the employer.	EQUAL	GENERAL
Our view is that the Government have no right to interfere in the industrial relations of councils, health boards or devolved Administrations in the United Kingdom. Facility time improves industrial relations. It negates issues that would otherwise go to tribunal. If an employer has good facility time arrangements, disciplinary hearings and grievance hearings, for example, are conducted in a timeous fashion. If facility time is interfered with, those timescales will slip. Facility time is a good thing, it is good for industrial relations and it gets things done.	GENERAL	GENERAL
I agree. The Bill is an ideological assault against the largest group in civic society that is standing up to the Government�s policies and to austerity.	WAGES	GENERAL
 In 1979, for example, 81% of workers in Scotland had their pay determined by collective bargaining, but that figure is now 23%. Collective bargaining should be encouraged across the board, because it leads to higher wages.	WAGES	WAGES
 what possible explanation could there be for Government Front Benchers to continue to tell us that they will not support electronic balloting? How can that possibly be reasonable in the 21st century?	STRIKE	GENERAL
As a result of this Bill, there may well be fewer strikes on less substantive matters that are not viewed by the unions� own members as sufficiently serious to justify putting their employer and thus their job in jeopardy or that seriously inconvenience customers and the general public.	GENERAL	STRIKE
the Bill did go before the Regulatory Policy Committee, which was scathing about three aspects of the legislation it was asked to examine, including the thresholds for 40% and 50%. It gave a red card to all three, deeming them not fit for purpose and stating that the Government had not provided sufficient evidence of the likely impact of the proposals to support the consultation.	STRIKE	STRIKE
The Government argue that a positive impact of the provisions in clauses 2 and 3 will be that unions will work harder to make the case for ballots for industrial action. However, it is far more likely that there will be greater disruption and use of leverage campaigns, such as withdrawal of good will, work-to-rule, protests, demonstrations and unofficial action.	STRIKE	STRIKE
There is also something sinister about the state�s collecting information on what might be private disputes between the employer and workforce that could be resolved relatively early in the negotiation process.	STRIKE	GENERAL
 There is no greater engagement than deciding whether to go to work on a Monday morning or not, so if the union�s cause is strong enough, meeting the turnout threshold should not pose a problem.	STRIKE	STRIKE
I turn next to clause 12 and the issue of facility time. I believe that in an increasingly transparent world, with the publication by public bodies of items of expenditure over �500, it is only right that trade union activity, effectively subsidised by the taxpayers, is subject to the same scrutiny, particularly at a time of reduced budgets.	GENERAL	GENERAL
In conclusion, I have been lobbied at great length regarding this Bill, but on close analysis I believe it to be both proportionate and necessary. Trade union members have the right to be protected from being exploited not only by their employer, but by their union bosses who seek to use them to further their own political aims.	STRIKE	GENERAL
Given the make-up of the Labour leadership team, this Bill is vital to protect the rights of all working people who seek to go to work, to raise their family and to contribute to this country, free of politically motivated strikes, unnecessary disruption and threats from union officials to topple a democratically elected Government enacting the mandate given to them by the British people as recently as this May. I am therefore happy to endorse the Bill as another step forward to greater economic prosperity for this country.	GENERAL	STRIKE
The Bill contains a number of sensible measures: for example, the expiry of the mandate to strike four months after the date of the ballot, and the prevention of the unacceptable scenario of union bosses using ballots, sometimes years old, to call strikes when the issues at hand, and crucially the opinions of workers, might since have shifted.	STRIKE	STRIKE
My second concern relates to the possibility of the use of agency workers to cover striking workers. I agree with every word that was said about it by my hon. Friend the Member for Elmet and Rothwell (Alec Shelbrooke), and I urge the Government not to go down that path.	GENERAL	STRIKE
. And what happened to those who dared to stand up against the Tory agenda? They were gagged as a result of the Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Act 2014.	GENERAL	GENERAL
The Bill is part of a jigsaw of legislation that the Government have forced through during more than one parliamentary term. They are extending the role of the certification officer in regulating trade unions, which includes the granting of a new power to impose fines. That simply means the introduction of a new trade union tax: the unions will have to pay for the investigatory powers of the certification officer. It is ludicrous, and it is against democracy.	GENERAL	GENERAL
But now the current Tory Government want to impose more restrictions, which could see local unpaid trade unionists dragged into court for all manner of reasons including placing messages on Facebook or Twitter without giving the requisite notice demanded by the Government.	GENERAL	GENERAL
The Tories have made a big thing about opposing identity cards, but now demand that trade unionists have them as well as armbands to help single them out, yet it is unclear how compliance with these and other requirements are connected to the prevention of intimidation of non-striking workers. Laws already exist which prevent that and unions must comply with a detailed statutory code of practice.	GENERAL	EQUAL
Perhaps this is just a mechanism to sting the unions in the pocket and to silence the inevitable protests that will come as the Government continue to erode the rights of workers and screw down pay, particularly in the public sector.	STRIKE	WAGES
The Government claim to be the party of working people, but threatening the right to take industrial action tilts the balance of power in the workplace too far in favour of employers. It will mean that workers are unable to stand up for decent services and safety at work, or to defend their jobs or pay. It is clear that the Government are not interested in encouraging workplace democracy. Instead, they are attempting to prevent midwives, firefighters, teachers and cleaners from protesting  against cuts in jobs, pay and conditions. I find this unacceptable, and I very much hope that the Government will reconsider these calamitous proposals.	STRIKE	STRIKE
People join unions for a variety of reasons, but they often do not wish to give money to the Labour party. There should be a simple principle that if a union wishes to give the party money, its members should be able actively to choose to do so, in much the same way as if they were making a direct donation to the party. I see no unfairness in that. I am simply saying that if people support the Labour party, they should be able to choose to give it money.	GENERAL	GENERAL
They recognise the positive contributions of unions to performance, improvement and innovation in the workplace, and they decry the Government�s proposals as undermining the ability of unions to protect terms and conditions, and leading to the loss of employee voice.	STATUS	GENERAL
In the last four years of the last millennium�1996 to 1999�there were 199,000 days lost from private sector strikes, compared with 278,000 from public sector strikes. In the past four years�2010 to 2014�the number for the private sector had more than halved, to 74,000, whereas the figure for the public sector had more than doubled, to 573,000. Something in this consensus is working in the private sector but not working so well in the public sector. A particular issue is that in three of the past five years one area of the public sector, education, accounted for more than 50% of public sector strikes.	STRIKE	STRIKE
The truth is that the number of days lost to strike action now is less than one tenth of what it was in the 1980s. Of far greater importance to the state of the economy is the chronic underinvestment in skills. This Bill, while obnoxious, is utterly irrelevant to the key problems of this country. The tube workers aside, only teachers and firefighters have caused any real national concern since 2010, and even they normally did so only one day at a time. Even the resistance of the National Union of Rail, Maritime and Transport Workers to plans for keeping the underground open all night are not that unreasonable. Night shifts are unsociable, unhealthy and potentially dangerous as they lead to over-tiredness. But the central point here is not acknowledged in the Bill. The Government seem to believe that whenever a strike occurs, it is always the fault of the workers irrespective of what the employer has done.	STRIKE	STRIKE
We need to look at minimum service levels. I understand that the Government are looking at the experiences in Italy and Spain, and I encourage them to take that matter forward. It is positive too that we are looking to end the ban on using agency workers. We must ensure that public services are provided for those who have paid for them�the taxpayer. This Bill will help to take our economy forward, and for that reason it has my full support this evening.	STRIKE	GENERAL
The role of trade unions in society as a counterweight to the pressures of capital is essential for the protection of decent standards of living as well as a driver of economic growth. 	WAGES	GENERAL
�It isn�t fair on parents	GENERAL	 who could be missing out on a day�s pay by not working when teachers strike.�
I think that it is very unfortunate that the RMT has chosen to be so confrontational.	GENERAL	GENERAL
Similarly, there must be clear and positive mandates for any disruptive union action, as well as reform of trade union practices such as funding, picketing and use of facility time. This Bill sets out those necessary reforms.	GENERAL	STRIKE
Last-minute strikes and poor trade union practices hurt Britain�s productivity and growth at home and hinder our competitiveness abroad. The reforms in this Bill are welcome, beginning with reform of balloting for strikes. Strikes should only ever be a last resort and held as a result of a clear, positive decision.	STRIKE	STRIKE
I therefore welcome the measures in the Bill to provide more clarity and democracy. The Bill will improve trade union practices and increase transparency. I particularly commend three measures: first, time-limited mandates, which will improve clarity and democratic legitimacy, secondly, the requirement for a clear description of the planned industrial action, which is fair and reasonable, and thirdly, the proposal for a new, transparent opt-in system for political subscriptions, which is welcome.	GENERAL	STRIKE
Does my hon. Friend agree that often it is not trade union members in general who cause these strikes to happen, but a very small, politically motivated number of union organisers, and that is why it is right to have the threshold in the Bill?	STRIKE	STRIKE
 It also creates a new framework of industrial relations that allows Britain to grow at home and makes sure our economy is strong while competing and succeeding on the world stage. The Bill deserves the support of the whole House, and I commend it to all hon. Members.	GENERAL	GENERAL
Even in the modern workplace, there still exists an imbalance of power between the employer, who can decide, often unilaterally, on terms, conditions and pay, and the employee, who is dependent on the employer for work. Individuals who want to negotiate with their employer to improve their lot may not have direct access to them or fear recriminations if they approach them alone. That is well known in this House, as it should be. In a world where there is always someone else available to do a job, potentially for less money, this power structure can lead to poor pay, unsafe conditions, discrimination, and exploitation.	STRIKE	EQUAL
In essence, this Bill is about restrictions on fundamental freedoms. It introduces increased restrictions on the abilities of trade unions to ballot for strike action, reduces the amount of paid facility time, requires trade unions to become certified by the UK Government for legal protection, and introduces new investigatory powers against trade unions. The Bill introduces measures requiring a 50% threshold and 40% turnout for all ballots declaring strike action. That is the same undemocratic practice that the Conservatives used in the 1979 Scottish devolution referendum.	STRIKE	GENERAL
 The hon. Lady referred to the Bill as draconian and an ill-considered threat to our public freedoms. I have spent hours listening to the debate while simultaneously reading the Bill, and I cannot find in it anything that matches some of the rhetoric we have heard today.	GENERAL	GENERAL
This Bill gives added legitimacy and transparency not only to the public, but to trade unions.	GENERAL	GENERAL
If transparency and legitimacy increase, surely trade unions will find it a much easier sell to both the public and their members and, indeed, to the employers they are seeking to persuade that their action should be taken seriously.	GENERAL	GENERAL
To that extent, I welcome the new minimum threshold. Again, when it is met, one would assume that employers will actually take the threat seriously and the chances of resolution will be increased.	STRIKE	STRIKE
On transparency, it can only be a good thing for members to have more clarity and information, so that they know what they are striking for. I echo the points made earlier about having the right balance on reporting information. It is important to show how much public money is being given to permit union activities, and that those activities are completely and correctly identified. I believe that will be addressed in Committee.	GENERAL	STRIKE
The Government are demanding a democratic standard in relation to balloting not sought by any other organisation, or by many Members of the House.	GENERAL	GENERAL
My hon. Friend the Member for Blyth  Valley (Mr Campbell) and other hon. Members have made interesting comparisons with hedge funds, the banking system and the financial sector. Such organisations and institutions promoted the casino economy that brought Britain, and indeed the world, to the brink of financial disaster. Yet, they seem to be allowed to wield considerable and unfettered political influence, and there is no proposal for similar constraints or levels of transparency. Our recovery is being built on a private debt bubble, and as austerity fails to eradicate the deficit or to improve the income or living standards for ordinary people, it is more important than ever for them to have a trade union to represent their interests.	GENERAL	WAGES
My party believes that instead of pursuing further draconian measures aimed at restricting trade union activity, a speedy inquiry on industrial relations and employee rights should be convened to look into the role trade unions should play in a modern economy and the challenges faced by working people, such as zero-hours contracts, low pay and the increasing lack of workplace rights.	GENERAL	STATUS
To cut back facility time would rob people of the ability to have a friend in the world of work that they can count on at a time of need.	GENERAL	GENERAL
Indeed, clause 9 states that the police must be notified in advance of trade union plans to use the internet or social media. Do we want to live in a society where the result of a ballot can have 79% of votes in favour of strike action, but it would be illegal for that strike to go ahead? That is in clauses 2 and 3. Do we want a society where the Government seek to stop the funding of political campaigns they do not like, and even seek to cut off funding to the Opposition that is meant in a democratic society to hold the Government to account?	STRIKE	STRIKE
 This Bill is a clear breach of the European convention	GENERAL	GENERAL
 As a former trade union officer and a proud trade union MP, I am disgusted that the Government are prepared to undermine a vital component of British public life for the sake of narrow political self-interest.	GENERAL	GENERAL
The Bill would be bad for the economy, because trade unions�yes, working with management�help to spread the wealth that the country creates. The richest countries are not the ones with the 1% wealthiest elite, but the ones with the highest average wages.	STRIKE	WAGES
In typically cynical and dishonest fashion, they cloak the Bill in the claim of protecting the public when in fact it does the opposite: it makes families and ordinary people much more insecure by taking away one of the few avenues of protection they have in their economic and working lives.	EQUAL	GENERAL
There is a sinister and dangerous authoritarianism to the Government�s actions. Attacking the funding of the Labour party, as the Bill clearly and deliberately does, breaks many long-standing political conventions.	STRIKE	GENERAL
The SNP strongly opposes the proposed reforms, because they will erode democracy in the workplace. The Bill would restrict the power of devolved Administrations, local governments and other public bodies to determine their own industrial relations.	GENERAL	GENERAL
Exports of goods are now down to the lowest level since 2010. We want co-operation and collaboration to boost productivity, not a recipe for further conflict, but instead we see a Bill that will provoke people on the streets, quite rightly, to stand up for their rights. That will be an ugly affair that we do not want to see.	GENERAL	GENERAL
We have heard about democracy and the fact that abstentions would count as no votes, we would not expect that of a totalitarian regime or a dictatorship.	GENERAL	GENERAL
This is another step towards eliminating our democratic rights, alongside the gerrymandering we will see in the boundary changes and the individual registration changes. This is a horrible time for Britain. People will resist the Bill and the Tories should think twice about moving forward with such an awful bit of legislation.	GENERAL	GENERAL
I come to the Chamber to speak today because it is right to oppose this ideological attack on workers, a Bill that will have widespread ramifications for workers� ability to organise and take industrial action, which we on the Scottish National party Benches view as deeply pernicious.	EQUAL	STRIKE
It will come as no surprise to anyone who has heard the Tories� poisonous rhetoric towards trade unions that this Bill should seek to undermine workers� rights. If anybody had yet to see through the Tories� claim to be the �party of working people�, the Bill exposes that claim as the ridiculous and ludicrous lie that it is.	GENERAL	GENERAL
It seems to me that the Bill is an attempt to create easy headlines about the way in which the Government are clamping down on unions, playing to a rhetoric that is based not on fact but on prejudice�and boy, have we  heard plenty of prejudice from the Government Benches today.	EQUAL	EQUAL
The age-old entitlement of lawyers to observe client confidentiality is threatened by the Bill, which puts trade union membership on a par with the activities of criminals and terrorists. Whatever happened to privacy and confidentiality?	EQUAL	GENERAL
were �pillars� of British life	STRIKE	 but today�s Conservative party apparently wants to demolish those pillars.,GENERAL
Every clause in the Bill has been designed to make it harder for ordinary people to organise themselves at work and to advance and defend their rights, and to make it harder for their national organisations to operate on their behalf. That is why Scottish National party Members oppose these proposals completely.	GENERAL	GENERAL
As a trade unionist, I knew that taking strike action was a last resort, and not one that any of us wanted to take, but when all else fails, that is what is left. Without it, the bad bosses would not want to negotiate in the first place.	STRIKE	STRIKE
This Bill does two things: it attacks the freedoms and liberties of working people and it makes a partisan attack on the funding of Her Majesty�s Opposition.	GENERAL	GENERAL
The Scottish Trades Union Congress reports that international evidence clearly indicates that where unions are able to negotiate collectively with employers, wages are fairer and, as a direct consequence, societies are more equal.	EQUAL	WAGES
I hope they succeed in convincing some of their colleagues that with the measures in this Bill they are grossly overreaching themselves.	EQUAL	GENERAL
It is perverse to claim to support trade unions with one breath and then to support this regressive Bill with  another. It is already difficult to arrange a strike, with indicative ballots. My union has a 50-page document to guide people through the process of securing a ballot.	GENERAL	STRIKE
The Bill�s new strike ballot threshold will also affect women more than men.	STRIKE	EQUAL
This is a regressive Bill that threatens to undermine basic civil rights and reverse progress in achieving workplace equality. I urge Members on both sides of the House who do not want to see that progress reversed to vote against the Bill.	GENERAL	EQUAL
The hon. Member for Elmet and Rothwell (Alec Shelbrooke) urged a rethink on agency workers. The right hon. Member for Haltemprice and Howden (Mr Davis), who had already told us that parts of the Bill were reminiscent of Franco, rightly spoke about the serious restrictions on freedom of association and the risk of judicial review.	GENERAL	GENERAL
The Bill breaches long-established rights to strike, protest and take industrial action. It introduces pernicious measures and the potential for wide-ranging further restrictions and powers in secondary legislation that, as many hon. Members pointed out, we have yet to see.	GENERAL	STRIKE
My noble Friends in the other place may be interested to note that the Bill breaches a Conservative manifesto commitment to make provisions regarding only essential public services. �Essential� is the word used in International Labour Organisation conventions, and it has a very narrow definition. Instead, the Bill talks about �important� public services and draws its provisions so wide that as yet unseen powers could apply to nearly every area of publicly funded activity.	STRIKE	GENERAL
Every 30 years or so, however, public institutions need to be modernised, to become more transparent, more accountable and more responsive. My hon. Friend the Member for Richmond (Yorks) (Rishi Sunak) made the very important point that the biggest threat facing unions is not from the Bill or anything that this House might pass, but from a loss of public trust. It is modernisation that will help them regain it.	GENERAL	GENERAL
The Bill will give union members more information about what unions are doing with their money. It will ensure that diverting a union member�s hard-earned cash to a political cause is done only with their explicit assent.	GENERAL	GENERAL
The core purpose of the Bill, however, is bigger than that. The purpose is to strike a fairer balance between the rights of unions and their responsibilities towards the rest of society, especially other working people. It asks union leaders to weigh the costs and benefits of calling a strike ballot carefully and to make sure they win the arguments for action convincingly. It ensures that in future unions will only be able to disrupt other people�s lives if their cause has broad support.	STRIKE	STRIKE
My hon. Friend the Member for Hazel Grove (William Wragg) made an important point, with which I entirely agree. In asking public sector bodies to measure the amount of money spent on facility time, we must distinguish between union duties, on which it is entirely proper for union members and union representatives to work, and union activities, in which case it might not be so proper for them to be paid while doing them.	GENERAL	STATUS
Strikes (Minimum Service Levels) Bill  Second Reading  Madam Deputy Speaker (Dame Rosie Winterton) I must inform the House that the reasoned amendments have not been selected.	STRIKE	not_statement
