text	pred_label	true_label
What has happened in that disruption is that although the nurses have very sensibly provided a national level of safe service, unfortunately the same has not happened in the ambulance service. That is why this legislation is required in other areas at this time	Conservative Party	Conservative Party
Last week, and in December, arrangements were being disputed right up to the wire—right up to the last minute—which created uncertainty and left officials with little time to organise contingency measures such as military support. That is the situation that we cannot, in all conscience, allow to continue.	Conservative Party	Conservative Party
The Secretary of State is pretending that the Bill is about democracy rather than being a vindictive attack on working people. If it is really about democracy and opening things up, why is he not lifting the ban on unions balloting online and in the workplace, which would be precisely the way to make a modern democracy work?	Labour Party	Green Party
If this is such a fair and reasonable Bill, why does the right hon. Gentleman�s predecessor, Vince Cable, say that it is both �vindictive� and �unnecessary�?	Labour Party	Labour and Co-Operative Party
Hon. Members from both sides of this House are, to some extent, insulated from the consequences of strike action. We are lucky enough to have generous travel expenses so that we can hire a car or a taxi when there is a transport strike. We have secure jobs, where we get paid whether we make it into the office or not. Even a Back Bencher is among the top 5% of UK earners, so  we can afford to deal with the childcare costs that might come with a school closure or some disruption. But what about the low-paid restaurant staff who miss a day�s work and a day�s pay because of a stoppage called by a handful of transport workers? What about the self-employed builder who has to turn down a week-long job because a strike by teachers means that his kids cannot go to school? What about the single mother who cannot afford to lose a day�s pay by refusing to cross a picket line? Should she be subjected to abuse and harassment simply for going to work?	Conservative Party	Conservative Party
My right hon. Friend is absolutely right. At the heart of this Bill is partnership�partnership between trade unions and employers and other stakeholders. A great example of that can be seen at Toyota in Britain. It has not had one day of industrial action in  20 years, and that is because of the partnership that it rightly has with its trade union	Conservative Party	Conservative Party
The Secretary of State is giving the House the impression that London commuters would somehow be protected by his threshold. Is he aware that the recent industrial action on the tube  would have passed those thresholds? He talks about partnership. Is it not the case that it is not the strikes and the ballots that are the problems, but the intransigent Mayor of London who is sitting behind him?	Conservative Party	Labour Party
The Bill provides that voting papers sent to union members and employers will state the details of the trade dispute, exactly what type of industrial action is proposed, and an indication of the time period in which that action will take place. This will ensure that members know exactly what they are voting for or against and allow them to make an informed decision.	Conservative Party	Conservative Party
The Secretary of State discounts e-balloting because of potential fraud. How about considering an amendment to the Bill with regards to balloting in the workplace, where there cannot be any fraud whatsoever? It will be democratised and there will be a huge turnout on every occasion, which is surely what the Secretary of State is seeking to implement.	Labour Party	Labour Party
Secondly	 demoralise them.�	 unions will need to obtain the active consent of members to deduct a political levy. At present
In fact, in Northern Ireland, members have had an active choice for almost 90 years and their unions are still perfectly able to operate and to organise. The National Union of Rail, Maritime and Transport Workers and the Prison Officers Association still have more than four fifths of their members choosing to opt in. All we are asking is for a simple tick box on the same membership forms in England, Scotland and Wales.	Conservative Party	Conservative Party
 This is an issue of transparency. It is about ensuring that when people, rightly, give money to any political party, they know that they are doing so and do it with their eyes wide open.	Conservative Party	Conservative Party
 Does he agree that the Bill is anti-business and anti-working practice and that most employers that have trade unions recognise their value?	Scottish National Party	Labour Party
She says, rightly, that the number of days lost to strikes in the UK is at its lowest for 20 years. It is even more significant than that: we lose fewer days to strike action in the UK today than we did during the second world war. There is no problem here that needs fixing.	Conservative Party	Labour and Co-Operative Party
The ILO has already criticised the UK on a number of occasions for  its constraints on the right to strike, and the United Nations special rapporteur on the rights to freedom of peaceful assembly and of association has called for more, not less, trade union freedom in Britain.	Labour Party	Labour Party
It is right that the Bill brings in protection for hard-working people who want proper workplace representation rather than just a cash cow to be milked by union leaders for their own political game.	Conservative Party	Conservative Party
 The Bill will lead to a deterioration of good industrial relations and it has no support within public opinion. It is designed to reduce civil liberties and human rights.	Labour Party	Scottish National Party
Nothing in this Bill infringes the right to strike. It asks trade union bosses to achieve a higher mandate for those strikes.	Scottish National Party	Conservative Party
 It is right that this House rebalances our trade union laws in favour of all working people. It seems entirely reasonable, therefore, that, among other sensible reforms and amendments, we introduce a 50% threshold for ballot turnout and a 40% support threshold for key public services.	Conservative Party	Conservative Party
the Bill does not say that there are industries in which strikes should not take place, it is an effort to affect  millions of trade unionists and inhibit their right to strike because of a dispute involving a few thousand people at London Underground.	Conservative Party	Labour Party
but if their concern is for human rights and civil liberties they cannot defend that measure. It is literally indefensible.	Labour Party	Labour Party
the Bill did go before the Regulatory Policy Committee, which was scathing about three aspects of the legislation it was asked to examine, including the thresholds for 40% and 50%. It gave a red card to all three, deeming them not fit for purpose and stating that the Government had not provided sufficient evidence of the likely impact of the proposals to support the consultation.	Labour Party	Labour Party
The Bill pushes us towards a more adversarial relationship between management and the workforce. Does the Minister really think that deals such as those done on behalf of  the UK economy with GM or Nissan will be made easier through this Bill when its provisions lend themselves to mutual suspicion, acrimony, work-to-rule and more disruptive industrial relations? The ability of this country to land more inward investment is compromised through the Bill.	Labour Party	Labour Party
 Under clause 6, the Bill imposes such burdensome regulation that it puts the EU banana straightening compliance team to shame. The extension of the roles and powers of the certification officer will impose additional administrative and financial pressures on unions. There will be a reporting requirement as to whether industrial action took place in the past 12 months, the nature of the dispute and the action that was taken.	Labour Party	Labour Party
In an economy that is becoming increasingly characterised by unequal, low-skilled and insecure employment with workers employed in small companies or often categorised as self-employed, the challenge of collective bargaining and how unions can work to play a positive role should be considered and encouraged, yet this petty and vindictive Bill does nothing to deal with that. 	Labour Party	Labour Party
Those comments serve only to fuel concerns that union leaders	Conservatives	 emboldened and unchallenged by the Labour party
In conclusion, I have been lobbied at great length regarding this Bill, but on close analysis I believe it to be both proportionate and necessary. Trade union members have the right to be protected from being exploited not only by their employer, but by their union bosses who seek to use them to further their own political aims.	Conservative Party	Conservative Party
We have heard about wildcat strikes	Labour and Co-Operative Party	 but I am afraid that this Bill might bring them back big style. Once unions are shackled through the ballots and the thresholds
The check-off, the paying-in or the opt-out of the political levy is another issue. That has annoyed me more than anything. The hypocrisy of this Government in trying to stop trade unions paying into the political levy is obvious. The political levy goes not just to the Labour party but to a lot of organisations. It could be asked why the Government are doing this. Perhaps they are trying to stop trade unionists putting money into Labour, perhaps they want to crush the party by stopping its money.	Labour Party	Labour Party
The Bill is part of a jigsaw of legislation that the Government have forced through during more than one parliamentary term. They are extending the role of the certification officer in regulating trade unions, which includes the granting of a new power to impose fines. That simply means the introduction of a new trade union tax: the unions will have to pay for the investigatory powers of the certification officer. It is ludicrous, and it is against democracy.	Labour Party	Labour Party
I completely reject those comments. There is nothing in this Bill that is offensive: it is a moderate Bill that is attempting to balance the rights�[Interruption.] Absolutely, it is a moderate Bill that is balancing the right to strike with the rights of people who are trying to earn a living in difficult circumstances, and trying to get to work or go about their daily business.	Conservatives	Conservative Party
Peaceful protest is an important part of an open and democratic society, and there should be no place for a law that makes criminals of people making their voices heard in this way. But the Minister�s eagerness to undermine the trades unions, and put limits on their members� rights to freedom of expression, makes me wonder exactly what it is that he is scared of.	Labour Party	Labour Party
The recently announced extension of pay restraint will hurt these workers for a further four years, with most having already been hit pretty hard with poorer deals on pensions,	Labour Party	Labour Party
I would also welcome any clarity the Minister can provide around how he intends to escape the inevitable confusion arising when attempting to ballot a workplace where some occupations are covered by the �important public services� provisions and others are not. Will the Minister give further details on the requirement for �reasonably detailed� information to be provided on ballot papers? If a failure to provide such information is to be a basis for legal action by employers against workers taking industrial action, it is crucial that the House should be informed in advance of how �reasonably detailed� is to be defined	Labour Party	Labour Party
It simply seeks to balance the interests of the workers in the trade union against those of other workers who are subjected to the effects of the strike.	Conservative Party	Conservative Party
Is the hon. Gentleman aware that the chief executive of the Chartered Institute of Personnel and Development has suggested that the Bill is dealing with problems of the past and has nothing to do with the current situation?	UK Government	Scottish National Party
What this Bill will do is: ensure that any disagreement is squashed by management, without any constructive dialogue, render any dialogue that there is futile, and ensure that the important and constructive voices of staff are lost, drowned in a welter of arguments about  minutiae of process or brushed aside. This Bill is a recipe for turning disagreement into conflict, and for escalating a short-term problem into a fundamental break in relationships in the workplace.	Conservative Party	Scottish National Party
Even the Chancellor is now persuaded that low pay is a problem that we have to grapple with, so we must wonder why the Government are so keen to introduce this Bill.	Labour Party	Scottish National Party
First, on the issue of the 40% additional threshold, I am pleased that the Government are looking at consultation, but the points made about the ability of the union leadership to control and minimise wildcat strikes do carry quite a weight. It would be interesting for the Minister to consider whether the notice period of 14 days before strike action will achieve most of the goals that are seen as required for that 40% threshold. May I encourage the Minister to include in clause 6(1), on information to the certification officer, a provision about the outcome of the industrial action? That information is useful for members, too. If they are asked to go on strike, they should know what the consequence of the strike was�what they achieved by it�so they can see whether such action is playing a good role.	Conservative Party	Conservative Party
This is a Bill of naked discrimination against the trade unions, designed to cut the funding of the Labour party severely and, thus, to entrench the Tory party in power, as well as to make it almost impossible to strike in certain industrial sectors.	Labour Party	Labour Party
The best answer to that was that given by The Times commentator	Conservative Party	 Philip Collins
The last thing that the workers want to do is to go on strike, but when they have genuine, reasonable and pressing demands over such essential issues such as job losses, safety problems and pay, and those demands are swept to one side, as they often are, with little or no negotiation, they have no alternative but to take industrial action. To blame and penalise them and not bad management, as the Tory party and its pals in the media automatically do, is a total charade.	Conservatives	Labour Party
I declare my interest as a member of Unite the union. The Bill exposes the Government�s self-appointed title as the workers� party and their claim to be the party for working people as little more than empty rhetoric devised by the spin doctors at Tory HQ. It is a total misnomer to claim to be the party for working people while simultaneously steamrolling over those very workers� democratic rights and civil liberties	Scottish National Party	Labour Party
The Government are carrying out this attack on trade unions not for practical reasons supported by evidence, but out of their ideological commitment to fighting the battles of generations past and to pursuing their mission to weaken and destroy the labour and trade union movement.	Scottish National Party	Labour Party
�legislation on this subject	Conservative Party	 which would affect the funding of the Labour party
These proposals are so unreasonable and extreme that they will undoubtedly raise the serious prospect of legal challenge. The interference of the state in the affairs of trade unions is counter to article 11 of the European convention on human rights. We are signatories to the European social charter and as a nation we agreed in article 5 that our national laws would not restrict the freedom of workers to form and join organisations for the protection of their economic and social interests. The Bill directly contravenes our country�s commitment under the charter.	Labour Party	Labour Party
Our rights were not handed down from above, they were fought for tooth and nail, often against Conservative Governments. Government Members should be aware that those rights will not be given up easily. If the Government continue with their authoritarian plan to abuse their time in office by attacking our democratic rights, they would be wise to remember that for every action there is a reaction.	Labour Party	Labour Party
But does the hon. Gentleman accept that those strikes have tripled since the Tories took over in London in 2008? It is an absolute disgrace that the Mayor of London has never sat down and met the trade unions and treated them as though they were equal partners or human beings in the same race.	Scottish National Party	Labour Party
I therefore welcome the measures in the Bill to provide more clarity and democracy. The Bill will improve trade union practices and increase transparency. I particularly commend three measures: first, time-limited mandates, which will improve clarity and democratic legitimacy, secondly, the requirement for a clear description of the planned industrial action, which is fair and reasonable, and thirdly, the proposal for a new, transparent opt-in system for political subscriptions, which is welcome.	Conservative Party	Conservative Party
The cost of this last-minute, poorly supported industrial action is substantial. It hurts our economy at home and hinders our competitiveness on the world stage. If we are to run and win the global race for success in an increasingly competitive global market, we need our shops and businesses to be open, generating wealth, we need our students and apprentices at school or college learning and developing the skills to win, and we need our workers and communities on the move, not stuck at home. We simply cannot afford the lost wealth that poorly supported strikes cause.	Conservative Party	Labour Party
Over the past five years, the relationship between the Government and a number of public sector unions has been particularly difficult. It is called austerity. It is called having your income limited, perhaps when you have a partner and children at home and have to try to keep their heads above water. It is about being called �difficult� when perhaps some of your neighbours who work in the private sector are able to carry on getting their income increased and looking after themselves. That is why there is disgruntlement.	Conservative Party	Labour Party
Individually and cumulatively, these proposals will fundamentally damage the capacity of unions to organise strikes. Many of these are not needed, but having the right to go on strike is an important tool on the table when you are sat down negotiating on behalf of members.	Labour Party	Labour Party
The approach we take in Scotland is fundamentally respectful, acknowledging the overwhelming prevalence and importance of negotiation in trade union activity. That negotiation contributes to improved employment practice and improved outcomes for both the workforce and employers.	Labour Party	Scottish National Party
I am so minded by personal experience: when the National Union of Teachers was on strike in 2012, that had an impact on me as a parent. I certainly remember that the turnout was 27% of all members, so the impact on children and parents�my constituents�seemed completely disproportionate to the number who voted in favour of the strike.	Conservative Party	Conservative Party
On legitimacy	Labour and Co-Operative Party	 looking at the current labour market
I also believe that opting in�members having to make a conscious decision to join a union�makes absolute sense. In every other walk of life, we would expect our constituents to have to join up to a party, not become members by default.	Conservative Party	Conservative Party
My hon. Friend the Member for Blyth  Valley (Mr Campbell) and other hon. Members have made interesting comparisons with hedge funds, the banking system and the financial sector. Such organisations and institutions promoted the casino economy that brought Britain, and indeed the world, to the brink of financial disaster. Yet, they seem to be allowed to wield considerable and unfettered political influence, and there is no proposal for similar constraints or levels of transparency. Our recovery is being built on a private debt bubble, and as austerity fails to eradicate the deficit or to improve the income or living standards for ordinary people, it is more important than ever for them to have a trade union to represent their interests.	Conservative Party	Labour Party
In addition to significant and unnecessary new burdens, trade unions will also be expected to pay a levy to fund the certification officers� new role. As we heard from the Secretary of State, the role will be much more proactive. They will have new powers to impose financial penalties and to scrutinise how unions use their political funds and for what purposes.	Labour Party	Labour Party
The Bill is an unnecessary and vindictive attack on trade unions and undermines the democratic rights of working people, and I urge everybody in the House to vote against it.	Labour Party	Labour Party
I absolutely agree with my hon. Friend. In fact, many of the issues raised could be dealt with through general legislation rather than a specific trade union Bill.	Conservative Party	Scottish National Party
By my counting, there were 10 Acts between 1980 and 1996 that attacked the trade unions. The coalition Government, much to their shame, tied in a further assault on trade unions with the issue of trust in politics in the Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Act 2014.	Labour Party	Plaid Cymru
The UK has some of the most restrictive trade union laws in the western world.	Labour Party	Plaid Cymru
The freedom to speak out against injustice and to campaign for economic equality and the rights and freedoms of workers is underpinned by the European convention on human rights�rights that were bitterly fought for by the blood, sweat and tears of our ancestors. The Government claim that they are forced to amend those rights, and we are led to believe that that is because the number of strikes called in recent years is a threat to our economic wellbeing. The total number of days lost in the 12 months preceding April 2015 was  704,000, but before the House becomes hysterical about that, it is important to note that historically that figure was in the millions. In fact, we are experiencing an all-time low for strike action, and it is at its lowest level since before 1990. The simple truth is that workers do not take the decision to strike lightly, and they never have.	Conservative Party	Labour Party
and poses a real and present danger to our economic viability as a nation. I call on Members to reject this Bill today. Failure to do so will open an economic and democratic Pandora�s box that unleashes something so pernicious that we will not be able to close the lid again.	Labour Party	Labour Party
 As a former trade union officer and a proud trade union MP, I am disgusted that the Government are prepared to undermine a vital component of British public life for the sake of narrow political self-interest.	Labour Party	Labour Party
I saw no evidence from any management I worked with of a desire within British industry to bring in such legislation.	Conservatives	Labour Party
The Bill would be bad for the economy, because trade unions�yes, working with management�help to spread the wealth that the country creates. The richest countries are not the ones with the 1% wealthiest elite, but the ones with the highest average wages.	Conservatives	Labour Party
The Bill is about power. It is about removing power from any form of organised opposition to the Conservatives� dominance. They know that individual people are stronger when they stand together and therefore opposition to the Conservatives will be weakened by removing that collectivism, as my hon. Friend the Member for Torfaen (Nick Thomas-Symonds) explained so eloquently.	Labour Party	Labour Party
In typically cynical and dishonest fashion, they cloak the Bill in the claim of protecting the public when in fact it does the opposite: it makes families and ordinary people much more insecure by taking away one of the few avenues of protection they have in their economic and working lives.	Scottish National Party	Labour Party
The SNP strongly opposes the proposed reforms, because they will erode democracy in the workplace. The Bill would restrict the power of devolved Administrations, local governments and other public bodies to determine their own industrial relations.	Scottish National Party	Scottish National Party
Are the measures in the Bill necessary in a democratic society? I place the burden on the Government to justify them as proportional, and I implore the House to oppose this arbitrary Bill.	Labour Party	Scottish National Party
We have heard about democracy and the fact that abstentions would count as no votes, we would not expect that of a totalitarian regime or a dictatorship.	Labour Party	Labour and Co-Operative Party
We should protect their right to strike with every breath we have.	Conservative Party	Scottish National Party
This Bill will damage workers� rights and impose undemocratic and hypocritical restrictions on the right to strike.	Scottish National Party	Scottish National Party
There is a huge economic case for retaining the current arrangements.	Labour Party	Labour Party
It seems to me that the Bill is an attempt to create easy headlines about the way in which the Government are clamping down on unions, playing to a rhetoric that is based not on fact but on prejudice�and boy, have we  heard plenty of prejudice from the Government Benches today.	Scottish National Party	Labour Party
There are the devastating cuts to legal aid and the restrictions on judicial review, undermining the fundamental principle of universal access to the law.	Labour and Co-Operative Party	Labour Party
�the right of individual labouring men and women to adjust their wages and conditions by collective bargaining	Labour Party	 including the right to strike�
Those who seek justice at work will be tracked and treated like criminals, their social media monitored and their details shared with police. Those who protest will be forced to wear identifying marks and carry letters of authorisation.	Labour Party	Labour Party
Why the requirement for 40%, we might ask. That is simply the result of a calculation by the Government that, when opinion is divided, a union will have to have participation levels of 80% or more. They rightly think that that will be very difficult to obtain, and of course they are doing nothing to improve participation through e-balloting or other contemporary mechanisms. This is simply a ploy to prevent people from going on strike.	Labour Party	Scottish National Party
As a trade unionist, I knew that taking strike action was a last resort, and not one that any of us wanted to take, but when all else fails, that is what is left. Without it, the bad bosses would not want to negotiate in the first place.	Labour Party	Labour Party
�Everyone has the right to freedom of peaceful assembly and to freedom of association	Labour Party	 including the right to form and join trade unions��
The UK is wages-led: it is wages, not profits, that drive growth in our economy. If profit shares go up, as has been the case for the past four decades, demand actually decreases. A 1% increase in the profit share leads to a 0.13% decrease in demand, which is a loss of �2.21 billion to the economy at today�s levels.	Labour Party	Labour Party
This Bill goes against the best traditions of the Conservative party. If its members believe in free markets, they must surely believe in free labour. Perhaps that is why, in 1948, Winston Churchill opposed attempts to politicise the attacks on party political funding and the funding of a Labour party. Perhaps that is also why, in 1984, Margaret Thatcher said that the Conservative party should tread with caution before behaving in such a partisan way.	Labour Party	Labour Party
They think that this is purely about the funding of our party, but it is not, it is about values and belief in democracy, equality, collectivism and social justice. Those are the values of the real party of the workers, and that is why I oppose this Bill.	Labour Party	Labour Party
The Scottish Trades Union Congress reports that international evidence clearly indicates that where unions are able to negotiate collectively with employers, wages are fairer and, as a direct consequence, societies are more equal.	Labour Party	Scottish National Party
I hope they succeed in convincing some of their colleagues that with the measures in this Bill they are grossly overreaching themselves.	Scottish National Party	Labour Party
It is perverse to claim to support trade unions with one breath and then to support this regressive Bill with  another. It is already difficult to arrange a strike, with indicative ballots. My union has a 50-page document to guide people through the process of securing a ballot.	Scottish National Party	Labour Party
The right to strike is one of the fundamental rights on which civil society is based. It encapsulates the rights of freedom of assembly and protest for which generations of men and women have fought and struggled. The establishment and defence of these rights is one of the most vital threads in our national story.	Labour Party	Labour Party
Strikes are a symptom of poor industrial relations, not a cause.	Conservative Party	Labour Party
It is also important to remember that women have borne a higher share of the burden of this Government�s austerity policies than men. Women have already suffered more from welfare cuts and pay freezes, and I am concerned that this Bill will make those inequalities much worse.	Conservative Party	Labour Party
This is an excellent Bill�a serious, sensible Bill. It has been striking that not a single Labour Member has stood up during this debate to condemn the strikes that are caused by a tiny minority of the workforce. Not a single one of them has condemned it. That tells us all we need to know about the Labour party. It no longer speaks for the working people of this country.	Conservative Party	Conservative Party
The Bill will only add greater uncertainty to what can and cannot be done and, in my view, is likely to lead to greater politicisation, not less.	Labour Party	Labour Party
The hon. Member for Elmet and Rothwell (Alec Shelbrooke) urged a rethink on agency workers. The right hon. Member for Haltemprice and Howden (Mr Davis), who had already told us that parts of the Bill were reminiscent of Franco, rightly spoke about the serious restrictions on freedom of association and the risk of judicial review.	Labour and Co-Operative Party	Labour and Co-Operative Party
Does my hon. Friend agree that as the Bill is a fundamental attack on democracy, human rights and trade unions, it will boost Labour party membership by thousands more as people protest against this evil Bill?	Scottish National Party	Labour Party
My noble Friends in the other place may be interested to note that the Bill breaches a Conservative manifesto commitment to make provisions regarding only essential public services. �Essential� is the word used in International Labour Organisation conventions, and it has a very narrow definition. Instead, the Bill talks about �important� public services and draws its provisions so wide that as yet unseen powers could apply to nearly every area of publicly funded activity.	Labour Party	Labour and Co-Operative Party
Strikes (Minimum Service Levels) Bill  Second Reading  Madam Deputy Speaker (Dame Rosie Winterton) I must inform the House that the reasoned amendments have not been selected.	Conservatives	not_statement
17:24:00  The Secretary of State for Business, Energy and Industrial Strategy (Grant Shapps) I beg to move, That the Bill be now read a Second time.	Conservative Party	not_statement
Steve McCabe (Birmingham, Selly Oak) (Lab) Will the Secretary of State give way?	Labour Party	not_statement
Grant Shapps I will make a little bit of progress first.	Conservative Party	not_statement
Right now, up and down the country, households are struggling with the repercussions of high inflation caused by covid and Putin’s invasion of Ukraine.	Conservative Party	not_statement
