text,pred_label,true_label
"This Trade Union Bill will modernise trade unions to the benefit of everyone in society.",BALANC,REPLIC
"The measures that the Minister is bringing forward will improve enforcement.",ENFORCE,ENFORCE
"The Bill proposes restrictions on picketing activities, even though, as highlighted by civil rights groups, pickets are already more regulated than any other kind of protest. The certification officer will be given powers to investigate unions and access membership lists, even if no one has complained about the union�s activities.",AUTONOMY,AUTONOMY
"Under amendment 292 and new clause 88, trade union members would have the same rights, pushed for by Labour, as other individuals with a subscription.",JUST,JUST
"The Bill must be opposed. It seeks to destroy freedom of association, collective bargaining, and the right to hold a view in the workplace. It must be killed.",COLLECTIVE,AUTONOMY
" There is no transparency around how much time they spend on union work and no controls in place to ensure that the taxpayer is getting value for money. It is a situation that most ordinary Britons, including many dedicated public servants I have spoken to, find absolutely baffling. That is why civil service Departments are already required to publish information about the use of facility time by their staff. The Bill allows the Government to make regulations extending that to all public sector employers. It will include information about an employer�s spending on trade union duties and activities and about how many of its union representatives spend a specified percentage of their time on their union role. We have already made considerable savings for the taxpayer by requiring Departments to publish this information, as we have just heard from my hon. Friend the Member for Wells (James Heappey). However, if transparency alone  does not lead to further savings, the Bill also grants Ministers the power to set a cap on the time and money spent on facility time.",ADEQ,ECONOMIC
"The reality is that trade unions are one of the best tools in the struggle for gender equality, and attacks on union rights will damage the struggle for equality in the workplace.",ACCESS,COLLECTIVE
"I am not the first, and I will not be the last, to say this today, but the contrast could not be greater between the respectful and constructive approach taken in Scotland and in other parts of the UK and the draconian, intrusive, discriminatory, impractical and unnecessary measures the Tory Government have laid before us today",RELATE,COMPAR
"The hon. Member for Bexhill and Battle (Huw Merriman), who is not in his place, seemed to have misunderstood some of the provisions in the Bill. He made the incorrect assumption that there is something along the lines of automatic registration for trade union membership or for political party membership as a result of that trade union membership. If someone opts in to a political fund, check-off happens when they have already signed up to be a member of a trade union, and there is automatic payment through their salary. It is important that somebody who is going to contribute to a debate understands the fundamentals of what they are talking about.",AUTONOMY,ADEQ
"Only if they fail to do so could they face civil action in court.",RIGHTS,RIGHTS
"The Bill establishes a legal framework to implement minimum safety and service levels during periods of strike action.",PHYSICAL,RIGHTS
"The reality is that safe agreements are negotiated between the staff and the employers. That happens on the ground, the process and the outcomes protect the NHS, because that is what staff want to do.",RELATE,BALANC
"This Bill sets out to rob these people of those basic human rights, making it almost impossible for workers to exercise their right to take action, as detailed ballots are already so difficult to implement.",ACCESS,RIGHTS
"They do not have unspecified minimum service levels imposed on them by an Executive, as this Bill would enable this Government to do.",ECONOMIC,COMPAR
"The right to strike is essential for fairness in negotiations with employers and to protect workers from having appalling pay and conditions imposed on them.",BALANC,JUST
"Hard-working union members who feel pressured to strike, who believe that eight days of strikes in quick succession is too much, or who do not agree with having six days to respond to a ballot referendum instead of the standard 14, want the situation tempered and want their needs and rights to be recognised, rather than the ideological ones of trade unions.",BALANC,COLLECT
"This is another step towards eliminating our democratic rights, alongside the gerrymandering we will see in the boundary changes and the individual registration changes. This is a horrible time for Britain. People will resist the Bill and the Tories should think twice about moving forward with such an awful bit of legislation.",JUST,POWER
"�I think there are two ways in which people are controlled. First of all frighten people and secondly",POLIT, demoralise them.�
"I think that it is very unfortunate that the RMT has chosen to be so confrontational.",CREATE,RELATE
"Management in this country has agreed with trade unions at a local level who should have facility time and what they should do with it. Why should the Government have to intervene to destroy that partnership, which has worked for the benefit of all concerned?",ADEQ,RELATE
"Much was achieved by the combined work of the Labour party and the trade unions in enhancing workers� rights, but Labour Members, some of whom tend to use rather over-the-top language, should recognise that things have changed quite a lot in the past 50 or 60 years.",REPLIC,ADEQ
"As a result of intimidatory behaviour, we have seen strikes triggered by a tiny minority that have caused far worse disruption, inconveniencing and causing misery for millions",ECONOMIC,JUST
"I asked a question about reducing the stigma of bankruptcy. Are the measures seen as a way of doing that,",RELATE,RELATE
"Combined with the 10-year reminder change, it is highly likely that many trade union members will not be aware that their subscriptions are being used in this way or that they are eligible to save money on their trade union fees by not being a member of the political fund.",AUTONOMY,AUTONOMY
"The Bill runs contrary to a British sense of fair play and common sense. It will increase bureaucracy and burdens of regulation, and it will be counterproductive to the Government�s stated aims of improving efficiency and productivity.",ENFORCE,ECONOMIC
"Perhaps this is just a mechanism to sting the unions in the pocket and to silence the inevitable protests that will come as the Government continue to erode the rights of workers and screw down pay, particularly in the public sector.",POLIT,POLIT
"As such, it is right for Scotland and Wales to have the powers to set up negotiating bodies that can provide for their systems and workforces as they are now. These amendments and associated consequential amendments will allow the devolved Ministers to exercise certain powers in this chapter of the Bill with the consent of the Secretary of State, ensuring that the Secretary of State retains oversight of regulations relating to the reserved matters of employment and industrial relations.",REPLIC,ENFORCE
"In essence, this Bill is about restrictions on fundamental freedoms. It introduces increased restrictions on the abilities of trade unions to ballot for strike action, reduces the amount of paid facility time, requires trade unions to become certified by the UK Government for legal protection, and introduces new investigatory powers against trade unions. The Bill introduces measures requiring a 50% threshold and 40% turnout for all ballots declaring strike action. That is the same undemocratic practice that the Conservatives used in the 1979 Scottish devolution referendum.",AUTONOMY,AUTONOMY
"Today we are bringing forward two amendments that will deliver the Government’s commitment to give the Fair Work Agency the strong powers that it needs to tackle labour exploitation.",ENFORCE,ENFORCE
"Interestingly, given where the Labour party is at this stage, Labour Members have a choice: are they going to embrace the modern world and be on the side of workers�people in their constituencies who go out to work every day and do not want to be disrupted �or are they going to go back to the same old arguments that we thought had been settled 20 or 30 years ago? Interestingly, the measures taken then have never been repealed by the Labour party. I am absolutely clear which side I am on and which side the Conservative party is on. We are on the side of ordinary, hard-working people, while maintaining the right to strike. That is why I shall be voting in favour of this legislation.",BALANC,BALANC
"New clause 42 will simplify notice to employers of industrial action ballots and industrial action, reducing the chance of spurious challenge and making the information required more proportionate.",BALANC,ADEQ
" It is a sorry state of affairs that the Government cannot see the huge economic benefits of trade union membership and strong trade unions. Looking at the relationship between two major economic trends since the 1970s, namely declining union membership and a shrinking share of wages and salaries in national income, it becomes clear that the UK has paid a heavy economic price for years of labour market deregulation and anti-union policies.",ECONOMIC,ECONOMIC
"The Bill must be seen as part of a wider effort to move our economy and our society away from vested interests and the stifling effects of corporatism and back in favour of the common good of all working people in this country.",BALANC,AUTONOMY
"The Bill is not a measured approach to industrial relations, it is a vicious and unprovoked assault on the labour movement. What problem are the Secretary of State and the Prime Minster trying to fix? Have I missed a tsunami of strikes or an outbreak of trade union militancy? The answer is no.",RELATE,JUST
"If this Bill was to be supported by the workers generally, some trade unions would already have given it support. This Bill is opposed by all those unions affiliated to the Labour movement and all those not affiliated to the Labour movement�even the Royal College of Nursing has said no to this Bill. It is a travesty and an intrusion upon the democracy of the workplace�get rid of it!",ADEQ,AUTONOMY
"The International Labour Organisation itself says—I will cover this shortly in my speech—that it is perfectly proper to have a balance between minimum service levels and people’s right to strike. I support the ILO in saying that, I absolutely agree it is right.",BALANC,BALANC
"Unions must take reasonable steps to ensure that members do not participate in strikes if they have been named in a work notice.",BALANC,COLLECT
"I am happy for the Minister to come to Farnham and Bordon—or Haslemere, Liphook or any other of my villages—to meet all the people who tell me what a damaging effect the Bill will have on their small business.",ECONOMIC,ECONOMIC
"Trade unions have a constructive role to play, but like all organisations they must modernise, move with the times, and accept that with power and influence comes the need for more accountability and more transparency.",BALANC,REPLIC
"They have slashed legal aid and introduced employment tribunal fees, which deny women the chance to sue for equal pay or defend themselves against sexual harassment.",JUST,ACCESS
"They will ensure that an employer cannot recognise a non-independent trade union after receiving a request for voluntary recognition from an independent trade union as a means of thwarting the independent trade union’s subsequent application to the CAC for statutory recognition.",POWER,COMPL
" The Bill will increase the baseline set of rights for employees with parental responsibilities, enabling more working parents to get on at work and achieve a better work-life balance, whether they are raising children or looking after a loved one with a long-term health condition. ",BALANC,RELATE
"Amendments in relation to clause 1, covering the right to guaranteed hours, will clarify requirements where a worker works for an employer under more than one contract at the same time, clarify that under a guaranteed hours offer, if it is accepted, work must be provided by the employer for the hours set out and that those hours must be worked by the worker, and enable a worker to take a case to an employment tribunal on the ground that an employer deliberately structured the worker’s hours or offered work in such a way as to make a reduced guaranteed hours offer or to avoid having to make an offer at all.",COMPL,WAGES 
"As part of that commitment to workers, we also need to think about the impact of strikes on other workers.",RELATE,BALANC
"There is, however, an issue of intimidation in the trade union movement. One needs only to think back to the incident with Unite officials at the Grangemouth oil refinery in 2013, in which a mob was sent to protest outside a family home with banners, flags and a giant inflatable rat, which led to a country pub and even a charity fun run being disrupted.",AUTONOMY,PHYSICAL
" I spoke at the rally and it concluded a dispute that involved a lot of the hon. Gentleman�s constituents. Is he aware that those constituents of his who participated would be criminalised by this Bill?",RELATE,LEGAL
"As the Government get on with those priorities, we also have a duty to protect access to vital public services which, let us not forget, the public are paying for through taxation.",BALANC,ECONOMIC
"The evidence is now, as it was then, that in those sectors of the economy where trade unions are organised, workers are more likely to be better paid, to enjoy better conditions and to have decent pensions",ECONOMIC,ECONOMIC
"Millions of people who rely on essential transport to get to work or to family commitments now every day have the extra stress of worrying about making alternative, sometimes costly, arrangements because of the forever strikes.",ECONOMIC,ECONOMIC
"this is an ideologically driven attack on people�s rights to democracy and collectively to stand up for their rights at work.",POLIT,POLIT
"Obviously, the current wave of strikes and industrial action is concerning the public, it is also counterproductive when it comes to delivering public services.",ECONOMIC,ECONOMIC
"This Bill seeks to refashion that framework into a set of shackles, leaving unions unable to perform the functions for which they exist.",ADEQ,AUTONOMY
"My hon. Friend the Member for Hazel Grove (William Wragg) made an important point, with which I entirely agree. In asking public sector bodies to measure the amount of money spent on facility time, we must distinguish between union duties, on which it is entirely proper for union members and union representatives to work, and union activities, in which case it might not be so proper for them to be paid while doing them.",RELATE,ECONOMIC
"When even Conservative Members are referring to the Bill as �Franco-style�, we have to recognise that there is something seriously wrong.",RELATE,JUST
"Those prices going up throughout the rest of the world, including here, has also pushed up wage claims. But I do not think we should get into a 1970s spiral, where we end up with higher wage claims and higher wage settlements, with higher wage claims and inflation continuing for ever. That is a cycle we must break.",ECONOMIC,COMPAR
"This is a debate about the balance of rights, and balancing the right to strike of our constituents who work in essential public services with the rights of our other constituents, and their right to get to work, to school, to have their operation, and even in the case of blue-light services, their right to life.",BALANC,BALANC
"The Labour party, which was then in opposition, supported those aims—in fact, the Bill did not go far enough for Labour at the time",ECONOMIC,POLIT
"What it shows is that it is necessary to make sure that relations between workers who need support and the trade unions do not become part of a proxy political battle.",RELATE,POLIT
" The new digital process will be easier to access than the current paper-based court process, although we recognise that applying for bankruptcy is still a big step and should be contemplated only when no other options are appropriate.",RELATE,ACCESS
"These measures are entirely sensible and will prevent the abuse of working people.",RIGHTS,JUST
"It is not the case that the strikes are always perfectly safe for our constituents. That is why we must act.",RELATE,PHYSICAL
"Do Members on the Government Benches not see that good employment practices are key to economic competitiveness and social justice? Workers across the UK deserve the right to strike. It is an important outlet to promote social justice and improve employment conditions. The reforms would not allow social justice in the workplace to be pursued.",ECONOMIC,ECONOMIC
"We have already heard about the leading academics in industrial relations who wrote to the newspapers describing the proposals as �draconian� and �perverse�.",AUTONOMY,JUST
"To me, it is just straightforward common sense that people would expect to have to opt in rather than, in this particularly egregious case, being casually reminded every 10 years that they could save a bit of money by opting out of a cause that they perhaps did not even agree with in the first place.",AUTONOMY,AUTONOMY
"On new clauses 89 and 90, almost everything this Government have done is contradictory to the objective of growth, if that remains their objective this week. Whether it is the national insurance jobs tax, the changes to business rates or this Bill, everything they do seemingly goes against growing the economy.",ECONOMIC,ECONOMIC
"I hope the Government can see that with the same clarity and do the right thing in supporting these vital Liberal Democrat amendments.",COMPL,JUST
"I rise to oppose this anti-trade union Bill. Should we be surprised by it, for have not the powerful always sought to take power from those people who get on and build our country?",POLIT,POWER
"I welcome the Bill, which will drastically limit the exploitative use of fire and rehire.",REPLIC,DETER
"Yet here we are",JUST, a few months later
"I am particularly concerned about the impact it will have on women in the workplace. We already know that women are systematically discriminated against in the labour market. Women already comprise the majority of those on the minimum wage and are more likely to be in insecure and low-paid jobs such as catering, cleaning and clerical work. Women are, on average, paid less than men and are more likely to be in in-work poverty.",ECONOMIC,REPLIC
" The Prime Minister has hailed that as “the latest step” in the Government’s attempt to “kick-start economic growth”, though the amendments we are discussing do the very opposite.",RIGHTS,ECONOMIC
"Those regulations will be tailored to each relevant service, taking account of the different risks to public safety or the impacts on daily life and on the economy.",BALANC,CREATE
"Can the hon. Gentleman tell us how many times such a ballot has actually resulted in the closure of a political fund? I think he will find that the answer is none.",ADEQ,REPLIC
"If we look at the current levels of industrial action, as summarised by the Library, we see that it is difficult to fathom what reasons, other than ideological ones, the Government can possibly have for seeking to make these changes. ",POLIT,POLIT
"I am very well aware that I stand on the shoulders of giants from the generations that have gone before me and fought for my rights in the workplace�the rights for a weekend, for maternity pay and for sick pay. Those rights make workers more productive and happy. If those on the Government Benches are serious about protecting and growing our economy, they would take trade unions seriously as a partner and strengthen their rights, not remove them.",RELATE,ECONOMIC
"The tightening up that he proposes is very welcome. When does he think he will set out the detail—[Interruption.] When will he set out the detail of, for example, the period of time that someone must work before being offered a zero-hours contract?",CREATE,CREATE
"Should a union notify an employer of a strike in accordance with the existing normal rules, the Bill will allow the employer to issue a work notice to the union specifying the workers needed to work during a strike to secure the minimum level of safety and service.",BALANC,RIGHTS
"But the Bill is not done with offending principles of natural justice. The cumulative impact of the new proposals would mean that the certification officer was responsible for making a complaint, investigating it, reaching a decision, and setting a punishment.",REPLIC,JUST
"First, the Bill states that if a strike is to be called, there will have to be a vote of at least 50% in favour of it. If the strike action is to be taken by those working in core public services, such as transport or education, four out of every 10 people in that union will have to vote in favour of it. Contrary to the assertions of Labour Members, this will not stop strikes happening. Indeed, the latest analysis shows that between 50% and 60% of strikes would still go ahead under the new legislation, but we must rebalance the interests of the workers who are trying to serve their communities with those who are going on strike.",BALANC,BALANC
"Striking is not a first resort, it is a last resort, but unfortunately the Bill is based on that misconception.",COLLECTIVE,REPLIC
"As many of my colleagues have touched on the specific impact on industrial relations, I wish to talk about some of the wider ramifications of this legislation, in particular its impact on an issue that is close to my own heart�the vital work of challenging political extremism in British society and the role that the trade union movement has played, and continues to play, in that.",CREATE,POLIT
"Clause 2, which introduces a 50% turnout requirement to authorise a ballot, has significant implications. It goes against the British value of common sense and fair play. No other part of the constitutional settlement or democratic engagement requires that threshold.",REPLIC,REPLIC
" I therefore ask the Secretary of State to reconsider the proposals in the Bill to allow private sector companies to employ agency workers during strikes. There are key differences between the services provided by the private and public sectors, and that should be recognised in the Bill.",REPLIC,REPLIC
"The human rights memorandum that accompanied the Transport Strikes (Minimum Service Levels) Bill last October stated specifically that the Government’s legal advice was that it is not justifiable or necessary in a democratic society to have such restrictions in emergency and patient care services, in fire and rescue, or in education—only in transport. That does not appear in the human rights memorandum that accompanies this Bill.",RIGHTS,RIGHTS
"Currently, the Government have simply indicated that they will review the implementation of carer’s leave and consider whether there is a need to change the current approach. I say to the Government in the strongest possible terms that change is needed and the time is now.",JUST,ADEQ
"The issues that affect people in a strike come from a breakdown in a partnership between those who operate businesses and the people who work within them. ",RELATE,RELATE
"Does he agree with me that this clause is simply payback for the trade union movement, after its financial support for the Labour party?",POLIT,POLIT
"I wish to ask the Government to ensure that they always look to keep legislation and measures open and under review, so that we can continue to uphold standards to protect the public going about their daily lives.",ECONOMIC,RIGHTS
"New clause 32, new schedule 1 and associated amendments will narrow the broad power currently in the Bill and instead include provisions for similar rights to be extended to agency workers. Hirers, agencies and agency workers can then be clear where responsibilities will rest in relation to the new rights.",POWER,COMPL
"Clause 10 will make the act of political donation one of free will, and I see no reason other than self-interest why it should not be supported.",POLIT,POLIT
"The consensus on the economic impacts of labour laws is that, far from being harmful to growth, they contribute positively to productivity. Labour laws also help ensure that growth is more inclusive and that gains are distributed more widely across society",ECONOMIC,ECONOMIC
"I know from first-hand experience the amazing work that trade unions do in representing their members in the workplace.",BALANC,COLLECT
